,price
111695,4200.0
111696,1332.0
111697,2892.0
111698,7177.0
111699,11068.0
111700,13298.0
111701,13445.0
111702,635.0
111703,838.0
111704,675.0
111705,1777.0
111706,1704.0
111707,5073.0
111708,1079.0
111709,2964.0
111710,14882.0
111711,5882.0
111712,3858.0
111713,15575.0
111714,7836.0
111715,4989.0
111716,814.0
111717,3311.0
111718,7451.0
111719,650.0
111720,4678.0
111721,607.0
111722,3625.0
111723,2763.0
111724,726.0
111725,1017.0
111726,3810.0
111727,2719.0
111728,15486.0
111729,1443.0
111730,943.0
111731,7850.0
111732,4858.0
111733,2206.0
111734,12261.0
111735,506.0
111736,765.0
111737,4293.0
111738,1268.0
111739,868.0
111740,3389.0
111741,666.0
111742,5755.0
111743,1443.0
111744,6787.0
111745,4586.0
111746,382.0
111747,768.0
111748,7923.0
111749,852.0
111750,5792.0
111751,828.0
111752,1220.0
111753,596.0
111754,1035.0
111755,947.0
111756,828.0
111757,4195.0
111758,530.0
111759,6289.0
111760,3333.0
111761,802.0
111762,1920.0
111763,8176.0
111764,2327.0
111765,6436.0
111766,2768.0
111767,5199.0
111768,1750.0
111769,1336.0
111770,2401.0
111771,800.0
111772,1551.0
111773,4472.0
111774,2749.0
111775,2306.0
111776,898.0
111777,1149.0
111778,526.0
111779,669.0
111780,855.0
111781,853.0
111782,740.0
111783,931.0
111784,2302.0
111785,2462.0
111786,6121.0
111787,1546.0
111788,666.0
111789,3043.0
111790,842.0
111791,16239.0
111792,7768.0
111793,3018.0
111794,1970.0
111795,737.0
111796,15312.0
111797,722.0
111798,5777.0
111799,2383.0
111800,15444.0
111801,552.0
111802,2074.0
111803,1443.0
111804,11175.0
111805,1363.0
111806,732.0
111807,592.0
111808,715.0
111809,4304.0
111810,1227.0
111811,11322.0
111812,1607.0
111813,4842.0
111814,12778.0
111815,12361.0
111816,16064.0
111817,2188.0
111818,2867.0
111819,17254.0
111820,1447.0
111821,583.0
111822,2557.0
111823,4637.0
111824,826.0
111825,530.0
111826,5671.0
111827,11389.0
111828,2188.0
111829,2361.0
111830,15223.0
111831,3710.0
111832,5231.0
111833,612.0
111834,1732.0
111835,16778.0
111836,544.0
111837,14773.0
111838,854.0
111839,4724.0
111840,707.0
111841,619.0
111842,10264.0
111843,6522.0
111844,5598.0
111845,2850.0
111846,10335.0
111847,2325.0
111848,3732.0
111849,4764.0
111850,9891.0
111851,907.0
111852,1127.0
111853,1337.0
111854,5744.0
111855,2768.0
111856,761.0
111857,14341.0
111858,7432.0
111859,1077.0
111860,2092.0
111861,11351.0
111862,1033.0
111863,3516.0
111864,1664.0
111865,1580.0
111866,3105.0
111867,11897.0
111868,1809.0
111869,4884.0
111870,468.0
111871,1094.0
111872,12338.0
111873,1750.0
111874,1441.0
111875,2415.0
111876,4758.0
111877,1971.0
111878,859.0
111879,10436.0
111880,5921.0
111881,796.0
111882,720.0
111883,1754.0
111884,545.0
111885,791.0
111886,1867.0
111887,735.0
111888,969.0
111889,2978.0
111890,1938.0
111891,2623.0
111892,8015.0
111893,11924.0
111894,880.0
111895,622.0
111896,907.0
111897,14402.0
111898,4395.0
111899,4017.0
111900,562.0
111901,552.0
111902,5368.0
111903,1708.0
111904,4029.0
111905,7087.0
111906,5057.0
111907,10577.0
111908,2706.0
111909,4909.0
111910,521.0
111911,15819.0
111912,969.0
111913,10308.0
111914,2911.0
111915,605.0
111916,2251.0
111917,5487.0
111918,12681.0
111919,821.0
111920,954.0
111921,3389.0
111922,765.0
111923,3535.0
111924,10623.0
111925,640.0
111926,1914.0
111927,10769.0
111928,668.0
111929,3749.0
111930,1768.0
111931,2637.0
111932,489.0
111933,5090.0
111934,919.0
111935,1778.0
111936,470.0
111937,5598.0
111938,17408.0
111939,1790.0
111940,15091.0
111941,579.0
111942,639.0
111943,1815.0
111944,3347.0
111945,1792.0
111946,11531.0
111947,7415.0
111948,6443.0
111949,4916.0
111950,3161.0
111951,1295.0
111952,14256.0
111953,2028.0
111954,2331.0
111955,2473.0
111956,4284.0
111957,11093.0
111958,1657.0
111959,1295.0
111960,1268.0
111961,4790.0
111962,3081.0
111963,3816.0
111964,666.0
111965,4389.0
111966,648.0
111967,8982.0
111968,1868.0
111969,854.0
111970,7870.0
111971,874.0
111972,1722.0
111973,743.0
111974,4276.0
111975,2604.0
111976,16469.0
111977,602.0
111978,3877.0
111979,7072.0
111980,545.0
111981,1840.0
111982,4304.0
111983,1157.0
111984,5250.0
111985,6512.0
111986,5233.0
111987,1776.0
111988,1263.0
111989,2993.0
111990,566.0
111991,713.0
111992,5882.0
111993,5021.0
111994,610.0
111995,789.0
111996,6787.0
111997,8938.0
111998,2497.0
111999,544.0
112000,521.0
112001,666.0
112002,3017.0
112003,771.0
112004,2066.0
112005,11184.0
112006,4525.0
112007,2113.0
112008,424.0
112009,580.0
112010,3154.0
112011,772.0
112012,3041.0
112013,4718.0
112014,544.0
112015,7983.0
112016,11087.0
112017,3048.0
112018,15941.0
112019,4286.0
112020,1051.0
112021,990.0
112022,6854.0
112023,16811.0
112024,3114.0
112025,876.0
112026,15091.0
112027,576.0
112028,6371.0
112029,3420.0
112030,10349.0
112031,545.0
112032,13065.0
112033,1282.0
112034,4401.0
112035,3854.0
112036,626.0
112037,5364.0
112038,872.0
112039,6333.0
112040,1389.0
112041,10030.0
112042,5176.0
112043,552.0
112044,8372.0
112045,827.0
112046,5132.0
112047,3797.0
112048,6607.0
112049,17864.0
112050,867.0
112051,485.0
112052,4081.0
112053,1369.0
112054,2376.0
112055,491.0
112056,10268.0
112057,561.0
112058,9891.0
112059,2905.0
112060,3321.0
112061,981.0
112062,5453.0
112063,881.0
112064,6353.0
112065,8602.0
112066,1890.0
112067,919.0
112068,10935.0
112069,4309.0
112070,419.0
112071,620.0
112072,1010.0
112073,1076.0
112074,5154.0
112075,12224.0
112076,3357.0
112077,862.0
112078,7740.0
112079,554.0
112080,625.0
112081,15145.0
112082,2122.0
112083,4072.0
112084,3812.0
112085,642.0
112086,1637.0
112087,2111.0
112088,1181.0
112089,4054.0
112090,11719.0
112091,720.0
112092,3198.0
112093,9399.0
112094,2510.0
112095,2694.0
112096,10333.0
112097,2398.0
112098,726.0
112099,760.0
112100,3105.0
112101,1048.0
112102,2027.0
112103,16215.0
112104,7016.0
112105,6492.0
112106,4603.0
112107,1241.0
112108,1013.0
112109,2211.0
112110,5551.0
112111,2227.0
112112,16570.0
112113,2652.0
112114,1882.0
112115,1846.0
112116,984.0
112117,4033.0
112118,477.0
112119,3945.0
112120,844.0
112121,18242.0
112122,15126.0
112123,1446.0
112124,7840.0
112125,1033.0
112126,1781.0
112127,1079.0
112128,13714.0
112129,7909.0
112130,6563.0
112131,5376.0
112132,4460.0
112133,2176.0
112134,4355.0
112135,863.0
112136,756.0
112137,485.0
112138,709.0
112139,17114.0
112140,568.0
112141,5385.0
112142,3205.0
112143,472.0
112144,5995.0
112145,5105.0
112146,3503.0
112147,730.0
112148,1605.0
112149,605.0
112150,2343.0
112151,950.0
112152,5557.0
112153,12844.0
112154,1000.0
112155,6104.0
112156,1919.0
112157,610.0
112158,5140.0
112159,3007.0
112160,3819.0
112161,876.0
112162,13003.0
112163,454.0
112164,10851.0
112165,2810.0
112166,7748.0
112167,3270.0
112168,3300.0
112169,521.0
112170,10891.0
112171,2870.0
112172,663.0
112173,3052.0
112174,1304.0
112175,2447.0
112176,921.0
112177,2756.0
112178,746.0
112179,7972.0
112180,1819.0
112181,4956.0
112182,5437.0
112183,3447.0
112184,3519.0
112185,628.0
112186,12492.0
112187,641.0
112188,4498.0
112189,1013.0
112190,900.0
112191,9376.0
112192,6987.0
112193,990.0
112194,3179.0
112195,864.0
112196,10028.0
112197,3266.0
112198,844.0
112199,8176.0
112200,545.0
112201,877.0
112202,1601.0
112203,698.0
112204,4591.0
112205,954.0
112206,5004.0
112207,734.0
112208,1035.0
112209,1013.0
112210,4278.0
112211,1389.0
112212,787.0
112213,1015.0
112214,698.0
112215,5600.0
112216,597.0
112217,2218.0
112218,1846.0
112219,7739.0
112220,969.0
112221,4549.0
112222,9282.0
112223,17892.0
112224,683.0
112225,1611.0
112226,3749.0
112227,2752.0
112228,3163.0
112229,766.0
112230,1954.0
112231,4362.0
112232,4801.0
112233,2928.0
112234,596.0
112235,13395.0
112236,574.0
112237,9980.0
112238,5713.0
112239,1768.0
112240,3750.0
112241,664.0
112242,526.0
112243,835.0
112244,7503.0
112245,7334.0
112246,1436.0
112247,5656.0
112248,3003.0
112249,8163.0
112250,4092.0
112251,1013.0
112252,1886.0
112253,9961.0
112254,4679.0
112255,4549.0
112256,886.0
112257,3880.0
112258,2377.0
112259,5963.0
112260,1422.0
112261,9279.0
112262,10800.0
112263,1858.0
112264,2821.0
112265,7393.0
112266,3312.0
112267,2648.0
112268,7666.0
112269,8104.0
112270,3114.0
112271,2429.0
112272,1151.0
112273,1141.0
112274,1781.0
112275,6024.0
112276,1238.0
112277,552.0
112278,16086.0
112279,1604.0
112280,505.0
112281,7418.0
112282,3945.0
112283,702.0
112284,911.0
112285,2218.0
112286,3734.0
112287,11390.0
112288,810.0
112289,3294.0
112290,6132.0
112291,1764.0
112292,1105.0
112293,596.0
112294,609.0
112295,11764.0
112296,6424.0
112297,3669.0
112298,5761.0
112299,1698.0
112300,2156.0
112301,3208.0
112302,880.0
112303,8868.0
112304,4939.0
112305,846.0
112306,7567.0
112307,1119.0
112308,6962.0
112309,4922.0
112310,7445.0
112311,1882.0
112312,7575.0
112313,1980.0
112314,6330.0
112315,1912.0
112316,15829.0
112317,680.0
112318,3398.0
112319,2041.0
112320,537.0
112321,10018.0
112322,5226.0
112323,3218.0
112324,605.0
112325,570.0
112326,864.0
112327,6999.0
112328,1141.0
112329,4032.0
112330,3273.0
112331,6125.0
112332,491.0
112333,5358.0
112334,666.0
112335,516.0
112336,10312.0
112337,5436.0
112338,631.0
112339,2242.0
112340,714.0
112341,2515.0
112342,4912.0
112343,5613.0
112344,709.0
112345,4442.0
112346,3731.0
112347,1562.0
112348,660.0
112349,943.0
112350,2080.0
112351,2021.0
112352,6361.0
112353,907.0
112354,669.0
112355,1695.0
112356,2241.0
112357,8637.0
112358,9333.0
112359,5780.0
112360,4593.0
112361,3001.0
112362,764.0
112363,9818.0
112364,6974.0
112365,1446.0
112366,4188.0
112367,1194.0
112368,1743.0
112369,3749.0
112370,2928.0
112371,7424.0
112372,768.0
112373,6684.0
112374,805.0
112375,3945.0
112376,9243.0
112377,5271.0
112378,8319.0
112379,2339.0
112380,2206.0
112381,4144.0
112382,810.0
112383,1150.0
112384,2066.0
112385,1259.0
112386,10963.0
112387,866.0
112388,5136.0
112389,7918.0
112390,561.0
112391,6290.0
112392,11848.0
112393,1609.0
112394,1243.0
112395,687.0
112396,403.0
112397,421.0
112398,11322.0
112399,16960.0
112400,3424.0
112401,7778.0
112402,2691.0
112403,7306.0
112404,2539.0
112405,938.0
112406,921.0
112407,1816.0
112408,3489.0
112409,1908.0
112410,4081.0
112411,8316.0
112412,13034.0
112413,6214.0
112414,8287.0
112415,3444.0
112416,9095.0
112417,4077.0
112418,7209.0
112419,1750.0
112420,9494.0
112421,924.0
112422,4906.0
112423,4434.0
112424,13536.0
112425,1251.0
112426,6587.0
112427,12779.0
112428,1548.0
112429,8133.0
112430,2833.0
112431,1928.0
112432,362.0
112433,13462.0
112434,10090.0
112435,574.0
112436,1024.0
112437,854.0
112438,1114.0
112439,766.0
112440,1601.0
112441,1155.0
112442,608.0
112443,1944.0
112444,17214.0
112445,4341.0
112446,8295.0
112447,1684.0
112448,1021.0
112449,10164.0
112450,658.0
112451,2192.0
112452,2822.0
112453,2331.0
112454,3450.0
112455,5988.0
112456,10349.0
112457,4838.0
112458,2287.0
112459,4584.0
112460,646.0
112461,746.0
112462,1595.0
112463,3713.0
112464,4860.0
112465,1970.0
112466,2137.0
112467,814.0
112468,1079.0
112469,3005.0
112470,10619.0
112471,721.0
112472,15323.0
112473,709.0
112474,5078.0
112475,781.0
112476,1881.0
112477,2401.0
112478,1129.0
112479,612.0
112480,1098.0
112481,2993.0
112482,3783.0
112483,5806.0
112484,2744.0
112485,2190.0
112486,738.0
112487,2403.0
112488,3311.0
112489,5034.0
112490,1265.0
112491,998.0
112492,5763.0
112493,9352.0
112494,1056.0
112495,996.0
112496,14586.0
112497,743.0
112498,642.0
112499,2382.0
112500,6005.0
112501,684.0
112502,1129.0
112503,2348.0
112504,2092.0
112505,1582.0
112506,16304.0
112507,616.0
112508,1577.0
112509,2347.0
112510,1438.0
112511,1857.0
112512,3317.0
112513,3026.0
112514,2753.0
112515,1812.0
112516,4151.0
112517,2961.0
112518,2746.0
112519,1079.0
112520,1330.0
112521,1196.0
112522,5887.0
112523,1326.0
112524,1291.0
112525,5160.0
112526,971.0
112527,1061.0
112528,6055.0
112529,876.0
112530,597.0
112531,8373.0
112532,975.0
112533,5268.0
112534,2636.0
112535,669.0
112536,1327.0
112537,11722.0
112538,1359.0
112539,715.0
112540,977.0
112541,10002.0
112542,9494.0
112543,662.0
112544,17837.0
112545,620.0
112546,1103.0
112547,5209.0
112548,367.0
112549,14752.0
112550,5040.0
112551,7695.0
112552,716.0
112553,1211.0
112554,1678.0
112555,4620.0
112556,4434.0
112557,4282.0
112558,4155.0
112559,1417.0
112560,4491.0
112561,2222.0
112562,605.0
112563,4073.0
112564,1048.0
112565,2707.0
112566,2224.0
112567,7079.0
112568,1196.0
112569,1970.0
112570,965.0
112571,3120.0
112572,1400.0
112573,1120.0
112574,10861.0
112575,2161.0
112576,11943.0
112577,666.0
112578,3855.0
112579,2066.0
112580,1546.0
112581,18559.0
112582,394.0
112583,2143.0
112584,4309.0
112585,743.0
112586,1873.0
112587,720.0
112588,571.0
112589,3671.0
112590,11613.0
112591,2222.0
112592,7797.0
112593,918.0
112594,9100.0
112595,4836.0
112596,864.0
112597,838.0
112598,4422.0
112599,8370.0
112600,1583.0
112601,3307.0
112602,4974.0
112603,1902.0
112604,4746.0
112605,11534.0
112606,575.0
112607,3103.0
112608,8442.0
112609,6036.0
112610,2795.0
112611,1694.0
112612,3818.0
112613,2762.0
112614,1243.0
112615,1140.0
112616,1997.0
112617,8181.0
112618,11560.0
112619,1873.0
112620,1061.0
112621,4534.0
112622,1389.0
112623,4399.0
112624,3622.0
112625,5408.0
112626,984.0
112627,540.0
112628,1944.0
112629,954.0
112630,17213.0
112631,878.0
112632,906.0
112633,1695.0
112634,741.0
112635,829.0
112636,2976.0
112637,878.0
112638,7096.0
112639,8291.0
112640,4520.0
112641,7155.0
112642,1847.0
112643,5489.0
112644,811.0
112645,1817.0
112646,10424.0
112647,6215.0
112648,4437.0
112649,3711.0
112650,15874.0
112651,863.0
112652,5944.0
112653,6543.0
112654,667.0
112655,577.0
112656,877.0
112657,11530.0
112658,2019.0
112659,1654.0
112660,1436.0
112661,449.0
112662,16092.0
112663,537.0
112664,2728.0
112665,7244.0
112666,8644.0
112667,2130.0
112668,1035.0
112669,2709.0
112670,830.0
112671,3818.0
112672,911.0
112673,4311.0
112674,10933.0
112675,13393.0
112676,715.0
112677,8388.0
112678,529.0
112679,3854.0
112680,6610.0
112681,686.0
112682,515.0
112683,852.0
112684,15499.0
112685,2963.0
112686,1556.0
112687,3520.0
112688,3546.0
112689,1724.0
112690,1896.0
112691,956.0
112692,403.0
112693,522.0
112694,1132.0
112695,526.0
112696,574.0
112697,3937.0
112698,2290.0
112699,773.0
112700,4489.0
112701,5154.0
112702,1588.0
112703,1550.0
112704,702.0
112705,1624.0
112706,1074.0
112707,2761.0
112708,4350.0
112709,13439.0
112710,9451.0
112711,1820.0
112712,2444.0
112713,10798.0
112714,602.0
112715,5239.0
112716,1383.0
112717,2694.0
112718,846.0
112719,1069.0
112720,4361.0
112721,5551.0
112722,1779.0
112723,11003.0
112724,641.0
112725,6569.0
112726,505.0
112727,2283.0
112728,1125.0
112729,2398.0
112730,2560.0
112731,802.0
112732,1816.0
112733,6169.0
112734,4201.0
112735,487.0
112736,972.0
112737,5000.0
112738,847.0
112739,11748.0
112740,693.0
112741,1024.0
112742,2456.0
112743,5430.0
112744,15832.0
112745,3468.0
112746,1752.0
112747,630.0
112748,2993.0
112749,6619.0
112750,1830.0
112751,2154.0
112752,9229.0
112753,445.0
112754,3064.0
112755,658.0
112756,4149.0
112757,1035.0
112758,765.0
112759,14148.0
112760,755.0
112761,541.0
112762,14112.0
112763,734.0
112764,608.0
112765,12823.0
112766,2961.0
112767,2093.0
112768,507.0
112769,467.0
112770,462.0
112771,936.0
112772,5071.0
112773,1723.0
112774,11595.0
112775,2503.0
112776,3856.0
112777,14165.0
112778,4986.0
112779,2035.0
112780,13645.0
112781,854.0
112782,5773.0
112783,605.0
112784,4259.0
112785,6290.0
112786,4161.0
112787,2318.0
112788,2398.0
112789,1667.0
112790,2522.0
112791,1299.0
112792,3478.0
112793,3749.0
112794,655.0
112795,1846.0
112796,9354.0
112797,4416.0
112798,16111.0
112799,2312.0
112800,827.0
112801,1546.0
112802,4746.0
112803,1601.0
112804,4791.0
112805,4330.0
112806,6973.0
112807,478.0
112808,5260.0
112809,6159.0
112810,961.0
112811,3984.0
112812,2304.0
112813,1118.0
112814,7089.0
112815,4586.0
112816,4523.0
112817,1793.0
112818,2007.0
112819,2401.0
112820,640.0
112821,2925.0
112822,1125.0
112823,4197.0
112824,14111.0
112825,779.0
112826,8203.0
112827,5416.0
112828,668.0
112829,596.0
112830,12900.0
112831,4478.0
112832,871.0
112833,717.0
112834,4338.0
112835,3503.0
112836,6861.0
112837,3222.0
112838,710.0
112839,901.0
112840,663.0
112841,3193.0
112842,7368.0
112843,1412.0
112844,1867.0
112845,4916.0
112846,8079.0
112847,10412.0
112848,827.0
112849,1768.0
112850,645.0
112851,12565.0
112852,5779.0
112853,360.0
112854,1016.0
112855,439.0
112856,7257.0
112857,11267.0
112858,2375.0
112859,2596.0
112860,7836.0
112861,1015.0
112862,4142.0
112863,968.0
112864,1706.0
112865,1076.0
112866,734.0
112867,10399.0
112868,1072.0
112869,2352.0
112870,608.0
112871,5331.0
112872,3353.0
112873,4887.0
112874,852.0
112875,3120.0
112876,4242.0
112877,17312.0
112878,8133.0
112879,4967.0
112880,3047.0
112881,6618.0
112882,645.0
112883,827.0
112884,2946.0
112885,1179.0
112886,381.0
112887,7066.0
112888,855.0
112889,5864.0
112890,3084.0
112891,1816.0
112892,928.0
112893,2360.0
112894,2012.0
112895,2826.0
112896,1117.0
112897,373.0
112898,1931.0
112899,16389.0
112900,2878.0
112901,2041.0
112902,8666.0
112903,1948.0
112904,5571.0
112905,1363.0
112906,2709.0
112907,3751.0
112908,4903.0
112909,8644.0
112910,1857.0
112911,3527.0
112912,5555.0
112913,1010.0
112914,13254.0
112915,2202.0
112916,838.0
112917,6152.0
112918,1637.0
112919,408.0
112920,1431.0
112921,779.0
112922,1662.0
112923,1720.0
112924,2559.0
112925,1818.0
112926,891.0
112927,810.0
112928,9030.0
112929,942.0
112930,5651.0
112931,1787.0
112932,6311.0
112933,11168.0
112934,4290.0
112935,1313.0
112936,1790.0
112937,3089.0
112938,1601.0
112939,721.0
112940,6321.0
112941,745.0
112942,4355.0
112943,1216.0
112944,9425.0
112945,8085.0
112946,919.0
112947,507.0
112948,776.0
112949,1080.0
112950,4088.0
112951,2761.0
112952,12271.0
112953,876.0
112954,14407.0
112955,2062.0
112956,7291.0
112957,630.0
112958,855.0
112959,2107.0
112960,2949.0
112961,3676.0
112962,598.0
112963,2185.0
112964,566.0
112965,956.0
112966,8291.0
112967,5250.0
112968,4922.0
112969,7293.0
112970,3733.0
112971,2886.0
112972,1822.0
112973,631.0
112974,1154.0
112975,1286.0
112976,6389.0
112977,3740.0
112978,5051.0
112979,2705.0
112980,2088.0
112981,1910.0
112982,5812.0
112983,744.0
112984,3663.0
112985,14283.0
112986,1218.0
112987,828.0
112988,1103.0
112989,630.0
112990,889.0
112991,7392.0
112992,8938.0
112993,8726.0
112994,907.0
112995,2068.0
112996,624.0
112997,571.0
112998,7990.0
112999,1013.0
113000,5914.0
113001,8602.0
113002,732.0
113003,12078.0
113004,3625.0
113005,1667.0
113006,2738.0
113007,5853.0
113008,776.0
113009,5358.0
113010,17659.0
113011,15515.0
113012,4439.0
113013,5420.0
113014,15499.0
113015,1982.0
113016,2234.0
113017,969.0
113018,2926.0
113019,921.0
113020,1395.0
113021,14406.0
113022,5387.0
113023,4816.0
113024,545.0
113025,524.0
113026,16037.0
113027,6088.0
113028,2604.0
113029,5883.0
113030,2569.0
113031,12157.0
113032,4643.0
113033,827.0
113034,9208.0
113035,916.0
113036,4141.0
113037,4939.0
113038,6069.0
113039,6468.0
113040,5887.0
113041,1067.0
113042,5367.0
113043,10264.0
113044,6371.0
113045,734.0
113046,17598.0
113047,1069.0
113048,736.0
113049,1295.0
113050,1821.0
113051,1438.0
113052,730.0
113053,904.0
113054,2105.0
113055,5226.0
113056,4232.0
113057,720.0
113058,864.0
113059,874.0
113060,15393.0
113061,2313.0
113062,2306.0
113063,11161.0
113064,900.0
113065,3878.0
113066,9067.0
113067,12182.0
113068,7739.0
113069,5426.0
113070,9069.0
113071,11220.0
113072,862.0
113073,3004.0
113074,3557.0
113075,557.0
113076,2442.0
113077,376.0
113078,7068.0
113079,2435.0
113080,752.0
113081,4290.0
113082,956.0
113083,2968.0
113084,16422.0
113085,1356.0
113086,2082.0
113087,4899.0
113088,3858.0
113089,10221.0
113090,1778.0
113091,1779.0
113092,3300.0
113093,13012.0
113094,672.0
113095,2346.0
113096,2475.0
113097,18759.0
113098,720.0
113099,2296.0
113100,4730.0
113101,18557.0
113102,377.0
113103,1399.0
113104,642.0
113105,1448.0
113106,1441.0
113107,470.0
113108,1044.0
113109,905.0
113110,972.0
113111,1041.0
113112,1827.0
113113,16210.0
113114,3951.0
113115,1636.0
113116,14404.0
113117,3679.0
113118,2352.0
113119,12598.0
113120,591.0
113121,773.0
113122,645.0
113123,7876.0
113124,453.0
113125,4195.0
113126,540.0
113127,1172.0
113128,1607.0
113129,673.0
113130,6854.0
113131,717.0
113132,921.0
113133,816.0
113134,9694.0
113135,713.0
113136,5143.0
113137,6268.0
113138,4286.0
113139,898.0
113140,808.0
113141,6766.0
113142,628.0
113143,12617.0
113144,4044.0
113145,4012.0
113146,4649.0
113147,1899.0
113148,2656.0
113149,828.0
113150,1402.0
113151,7418.0
113152,1207.0
113153,505.0
113154,1445.0
113155,2344.0
113156,995.0
113157,1031.0
113158,2362.0
113159,4241.0
113160,5063.0
113161,4901.0
113162,1001.0
113163,2335.0
113164,5280.0
113165,4630.0
113166,1143.0
113167,4241.0
113168,10336.0
113169,15939.0
113170,9658.0
113171,1708.0
113172,5025.0
113173,505.0
113174,16068.0
113175,1630.0
113176,1125.0
113177,827.0
113178,742.0
113179,6728.0
113180,8081.0
113181,384.0
113182,2016.0
113183,9038.0
113184,489.0
113185,918.0
113186,6541.0
113187,852.0
113188,2805.0
113189,571.0
113190,579.0
113191,3387.0
113192,1436.0
113193,2428.0
113194,838.0
113195,3167.0
113196,1389.0
113197,4210.0
113198,9625.0
113199,906.0
113200,1176.0
113201,13825.0
113202,2479.0
113203,13034.0
113204,1441.0
113205,3111.0
113206,2512.0
113207,2931.0
113208,2657.0
113209,3409.0
113210,3574.0
113211,5407.0
113212,1010.0
113213,579.0
113214,4808.0
113215,732.0
113216,4052.0
113217,2803.0
113218,4688.0
113219,642.0
113220,678.0
113221,827.0
113222,3113.0
113223,6216.0
113224,1140.0
113225,1983.0
113226,814.0
113227,645.0
113228,2874.0
113229,2364.0
113230,1743.0
113231,767.0
113232,4441.0
113233,2015.0
113234,3898.0
113235,2981.0
113236,6288.0
113237,754.0
113238,10879.0
113239,1343.0
113240,3041.0
113241,4762.0
113242,1021.0
113243,854.0
113244,1637.0
113245,972.0
113246,3081.0
113247,625.0
113248,2551.0
113249,636.0
113250,972.0
113251,871.0
113252,3605.0
113253,5330.0
113254,4885.0
113255,6096.0
113256,14279.0
113257,722.0
113258,1956.0
113259,4960.0
113260,2881.0
113261,4514.0
113262,17864.0
113263,18611.0
113264,493.0
113265,2033.0
113266,1107.0
113267,2843.0
113268,9660.0
113269,795.0
113270,4906.0
113271,11231.0
113272,871.0
113273,2401.0
113274,506.0
113275,12981.0
113276,2373.0
113277,2553.0
113278,1035.0
113279,2429.0
113280,10309.0
113281,524.0
113282,427.0
113283,6068.0
113284,5487.0
113285,730.0
113286,12085.0
113287,4746.0
113288,975.0
113289,658.0
113290,2804.0
113291,610.0
113292,1565.0
113293,452.0
113294,6857.0
113295,5122.0
113296,3833.0
113297,971.0
113298,630.0
113299,803.0
113300,1010.0
113301,10020.0
113302,7540.0
113303,1721.0
113304,5233.0
113305,1914.0
113306,1436.0
113307,14490.0
113308,11434.0
113309,8072.0
113310,8279.0
113311,1662.0
113312,2086.0
113313,1016.0
113314,942.0
113315,11793.0
113316,2347.0
113317,1787.0
113318,6087.0
113319,894.0
113320,5628.0
113321,816.0
113322,664.0
113323,1707.0
113324,526.0
113325,1316.0
113326,1754.0
113327,1047.0
113328,574.0
113329,663.0
113330,2250.0
113331,12779.0
113332,828.0
113333,786.0
113334,681.0
113335,942.0
113336,4319.0
113337,6563.0
113338,1595.0
113339,4309.0
113340,896.0
113341,5093.0
113342,10412.0
113343,16716.0
113344,449.0
113345,3353.0
113346,2474.0
113347,776.0
113348,1637.0
113349,3895.0
113350,6077.0
113351,8923.0
113352,4642.0
113353,3931.0
113354,4566.0
113355,12392.0
113356,799.0
113357,718.0
113358,949.0
113359,1707.0
113360,525.0
113361,589.0
113362,1557.0
113363,936.0
113364,6907.0
113365,1928.0
113366,907.0
113367,709.0
113368,4853.0
113369,3164.0
113370,14777.0
113371,6289.0
113372,5006.0
113373,14593.0
113374,545.0
113375,4312.0
113376,1792.0
113377,5385.0
113378,5192.0
113379,3080.0
113380,2444.0
113381,4789.0
113382,14037.0
113383,8163.0
113384,605.0
113385,1190.0
113386,4022.0
113387,5557.0
113388,9095.0
113389,10241.0
113390,4980.0
113391,2551.0
113392,7602.0
113393,4682.0
113394,2036.0
113395,705.0
113396,4183.0
113397,9784.0
113398,3911.0
113399,1349.0
113400,949.0
113401,11405.0
113402,2905.0
113403,628.0
113404,608.0
113405,1287.0
113406,854.0
113407,1020.0
113408,16240.0
113409,803.0
113410,579.0
113411,702.0
113412,979.0
113413,625.0
113414,3271.0
113415,5690.0
113416,1565.0
113417,470.0
113418,811.0
113419,4536.0
113420,468.0
113421,1877.0
113422,593.0
113423,706.0
113424,1443.0
113425,1041.0
113426,1050.0
113427,1224.0
113428,3218.0
113429,1967.0
113430,625.0
113431,2192.0
113432,14494.0
113433,13387.0
113434,2306.0
113435,7286.0
113436,1819.0
113437,3407.0
113438,13157.0
113439,765.0
113440,6344.0
113441,969.0
113442,1016.0
113443,6290.0
113444,6814.0
113445,472.0
113446,7310.0
113447,9576.0
113448,3007.0
113449,1000.0
113450,837.0
113451,4167.0
113452,3024.0
113453,434.0
113454,814.0
113455,1352.0
113456,921.0
113457,710.0
113458,646.0
113459,1343.0
113460,942.0
113461,1787.0
113462,11088.0
113463,2275.0
113464,11465.0
113465,1607.0
113466,2035.0
113467,689.0
113468,625.0
113469,2055.0
113470,1117.0
113471,1625.0
113472,6279.0
113473,1196.0
113474,4502.0
113475,7418.0
113476,847.0
113477,9053.0
113478,1016.0
113479,1915.0
113480,1177.0
113481,2903.0
113482,710.0
113483,675.0
113484,516.0
113485,5975.0
113486,4972.0
113487,7233.0
113488,638.0
113489,14414.0
113490,2539.0
113491,2368.0
113492,1235.0
113493,8107.0
113494,14998.0
113495,933.0
113496,2171.0
113497,2202.0
113498,1935.0
113499,4022.0
113500,559.0
113501,10927.0
113502,5914.0
113503,2037.0
113504,9880.0
